,permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward,PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
58,10107.0,30/06/2010,30/09/2010,30/11/2010,10.657,10.887,8.26,0.22,0.313,0.848,0.418,0.353,0.46,0.10800000000000001,0.603,5.354,0.11900000000000001,0.469,2.134,12.982999999999999,0.763,6.117999999999999,2.8489999999999998,0.135,0.026000000000000002,0.0,0.065,4.551,0.635,1.103,10107,30/11/2010,7370.0,MSFT,21/09/2010,09/12/2010,,0.16,0.0,0.0,25.12,27.39,25.2575,14174423.0,8555523.0,,-0.052785,0.010736
59,10107.0,30/06/2010,30/09/2010,31/12/2010,11.776,12.03,8.965,0.22,0.313,0.848,0.418,0.353,0.46,0.10800000000000001,0.603,5.354,0.11900000000000001,0.469,2.134,12.982999999999999,0.763,6.117999999999999,2.8489999999999998,0.135,0.026000000000000002,0.0,0.065,4.939,0.722,1.068,10107,31/12/2010,7370.0,MSFT,,,,,,,26.04,28.3,27.91,10367260.0,8403000.0,,0.105018,0.068851
60,10107.0,30/06/2010,30/09/2010,31/01/2011,11.698,11.95,8.905,0.22,0.313,0.848,0.418,0.353,0.46,0.10800000000000001,0.603,5.354,0.11900000000000001,0.469,2.134,12.982999999999999,0.763,6.117999999999999,2.8489999999999998,0.135,0.026000000000000002,0.0,0.065,4.906000000000001,0.7170000000000001,1.061,10107,31/01/2011,7370.0,MSFT,,,,,,,27.725,28.87,27.725,13658100.0,8402382.0,,-0.006628,0.014412000000000001
61,10107.0,30/06/2010,31/12/2010,28/02/2011,11.120999999999999,11.311,8.801,0.231,0.308,0.833,0.406,0.33799999999999997,0.445,0.13,0.603,5.481,0.14800000000000002,0.47200000000000003,2.233,13.311,0.752,5.972,3.077,0.134,0.026000000000000002,0.0,0.055,4.529,0.528,1.109,10107,28/02/2011,7370.0,MSFT,15/12/2010,10/03/2011,,0.16,0.0,0.0,26.55,28.2825,26.58,11176358.0,8402382.0,,-0.041298,0.037036
62,10107.0,30/06/2010,31/12/2010,31/03/2011,10.623,10.804,8.435,0.231,0.308,0.833,0.406,0.33799999999999997,0.445,0.13,0.603,5.481,0.14800000000000002,0.47200000000000003,2.233,13.311,0.752,5.972,3.077,0.134,0.026000000000000002,0.0,0.055,4.341,0.504,1.0590000000000002,10107,31/03/2011,7370.0,MSFT,,,,,,,24.78,26.2,25.39,13148095.0,8431000.0,,-0.044771,0.008605
63,10107.0,30/06/2010,31/12/2010,30/04/2011,10.845,11.03,8.613,0.231,0.308,0.833,0.406,0.33799999999999997,0.445,0.13,0.603,5.481,0.14800000000000002,0.47200000000000003,2.233,13.311,0.752,5.972,3.077,0.134,0.026000000000000002,0.0,0.055,4.433,0.515,1.073,10107,29/04/2011,7370.0,MSFT,,,,,,,25.08,26.71,25.92,13175516.0,8432767.0,,0.020874,0.019203
64,10107.0,30/06/2010,31/03/2011,31/05/2011,9.808,9.925,7.912000000000001,0.228,0.318,0.8220000000000001,0.405,0.335,0.45899999999999996,0.157,0.603,5.603,0.183,0.47200000000000003,2.403,12.561,0.742,6.023,3.3310000000000004,0.131,0.026000000000000002,0.0,0.053,3.86,0.434,1.005,10107,31/05/2011,7370.0,MSFT,14/03/2011,09/06/2011,,0.16,0.0,0.0,24.15,26.06,25.01,13677186.0,8432767.0,,-0.035108,-0.018549
65,10107.0,30/06/2010,31/03/2011,30/06/2011,10.196,10.317,8.17,0.228,0.318,0.8220000000000001,0.405,0.335,0.45899999999999996,0.157,0.603,5.603,0.183,0.47200000000000003,2.403,12.561,0.742,6.023,3.3310000000000004,0.131,0.026000000000000002,0.0,0.053,3.986,0.451,1.044,10107,30/06/2011,7370.0,MSFT,,,,,,,23.705,26.0,26.0,13005667.0,8376000.0,,0.039584,-0.024106
66,10107.0,30/06/2010,31/03/2011,31/07/2011,10.745,10.873,8.612,0.228,0.318,0.8220000000000001,0.405,0.335,0.45899999999999996,0.157,0.603,5.603,0.183,0.47200000000000003,2.403,12.561,0.742,6.023,3.3310000000000004,0.131,0.026000000000000002,0.0,0.053,4.202,0.47600000000000003,1.149,10107,29/07/2011,7370.0,MSFT,,,,,,,26.02,28.08,27.4,12628983.0,8378266.0,,0.053846,-0.021813
67,10107.0,30/06/2011,30/06/2011,31/08/2011,9.744,9.888,8.256,0.233,0.331,0.8140000000000001,0.401,0.305,0.441,0.17300000000000001,0.523,6.325,0.204,0.475,2.6039999999999996,12.347999999999999,0.718,4.996,3.326,0.129,0.027000000000000003,0.0,0.039,3.807,1.4780000000000002,1.055,10107,31/08/2011,7370.0,MSFT,15/06/2011,08/09/2011,,0.16,0.0,0.0,23.98,27.27,26.6,17248617.0,8378266.0,,-0.029197,-0.075715
68,10107.0,30/06/2011,30/06/2011,30/09/2011,9.117,9.253,7.754,0.233,0.331,0.8140000000000001,0.401,0.305,0.441,0.17300000000000001,0.523,6.325,0.204,0.475,2.6039999999999996,12.347999999999999,0.718,4.996,3.326,0.129,0.027000000000000003,0.0,0.039,3.576,1.464,0.968,10107,30/09/2011,7370.0,MSFT,,,,,,,24.89,27.21,24.89,12834491.0,8410000.0,,-0.064286,-0.10092000000000001
69,10107.0,30/06/2011,30/06/2011,31/10/2011,9.755,9.9,8.299,0.233,0.331,0.8140000000000001,0.401,0.305,0.441,0.17300000000000001,0.523,6.325,0.204,0.475,2.6039999999999996,12.347999999999999,0.718,4.996,3.326,0.129,0.027000000000000003,0.0,0.039,3.827,1.6640000000000001,1.036,10107,31/10/2011,7370.0,MSFT,,,,,,,24.53,27.31,26.63,12223185.0,8412182.0,,0.069908,0.107697
70,10107.0,30/06/2011,30/09/2011,30/11/2011,9.201,9.302,7.8839999999999995,0.23,0.33,0.8109999999999999,0.396,0.306,0.447,0.172,0.523,5.936,0.204,0.465,2.69,9.654,0.6970000000000001,5.921,3.702,0.129,0.027000000000000003,0.0,0.038,3.5610000000000004,3.575,0.836,10107,30/11/2011,7370.0,MSFT,20/09/2011,08/12/2011,,0.2,0.0,0.0,24.3,27.16,25.58,10497537.0,8412182.0,,-0.039429,-0.020645
71,10107.0,30/06/2011,30/09/2011,31/12/2011,9.338,9.44,7.981,0.23,0.33,0.8109999999999999,0.396,0.306,0.447,0.172,0.523,5.936,0.204,0.465,2.69,9.654,0.6970000000000001,5.921,3.702,0.129,0.027000000000000003,0.0,0.038,3.605,5.079,0.9740000000000001,10107,30/12/2011,7370.0,MSFT,,,,,,,25.22,26.04,25.96,10098074.0,8390771.0,,0.014855,-0.003561
72,10107.0,30/06/2011,30/09/2011,31/01/2012,10.622,10.738,9.078,0.23,0.33,0.8109999999999999,0.396,0.306,0.447,0.172,0.523,5.936,0.204,0.465,2.69,9.654,0.6970000000000001,5.921,3.702,0.129,0.027000000000000003,0.0,0.038,4.1,14.443,1.1079999999999999,10107,31/01/2012,7370.0,MSFT,,,,,,,26.765,29.73,29.53,13601072.0,8390771.0,,0.137519,0.085342
73,10107.0,30/06/2011,31/12/2011,29/02/2012,11.376,11.5,9.193,0.244,0.326,0.8029999999999999,0.387,0.293,0.42100000000000004,0.16899999999999998,0.523,6.031000000000001,0.2,0.45299999999999996,2.786,9.395,0.6729999999999999,5.904,3.761,0.13,0.027000000000000003,0.0,0.053,4.085,-20.961,1.367,10107,29/02/2012,7370.0,MSFT,14/12/2011,08/03/2012,,0.2,0.0,0.0,29.89,31.87,31.74,9870347.0,8390771.0,,0.074839,0.036494
74,10107.0,30/06/2011,31/12/2011,31/03/2012,11.561,11.687000000000001,9.353,0.244,0.326,0.8029999999999999,0.387,0.293,0.42100000000000004,0.16899999999999998,0.523,6.031000000000001,0.2,0.45299999999999996,2.786,9.395,0.6729999999999999,5.904,3.761,0.13,0.027000000000000003,0.0,0.053,4.155,-21.784000000000002,1.4680000000000002,10107,30/03/2012,7370.0,MSFT,,,,,,,31.555,32.85,32.255,9445449.0,8400000.0,,0.016226,0.017608000000000002
75,10107.0,30/06/2011,31/12/2011,30/04/2012,11.475,11.6,9.283999999999999,0.244,0.326,0.8029999999999999,0.387,0.293,0.42100000000000004,0.16899999999999998,0.523,6.031000000000001,0.2,0.45299999999999996,2.786,9.395,0.6729999999999999,5.904,3.761,0.13,0.027000000000000003,0.0,0.053,4.125,,1.476,10107,30/04/2012,7370.0,MSFT,,,,,,,30.345,32.42,32.015,9337134.0,8400866.0,,-0.007441,-0.009106
76,10107.0,30/06/2011,31/03/2012,31/05/2012,10.5,10.652999999999999,8.204,0.259,0.32,0.805,0.387,0.28600000000000003,0.391,0.161,0.523,6.077999999999999,0.188,0.442,2.83,8.878,0.654,5.872999999999999,3.739,0.132,0.027000000000000003,0.0,0.06,3.497,9.552,1.347,10107,31/05/2012,7370.0,MSFT,13/03/2012,14/06/2012,,0.2,0.0,0.0,29.06,32.01,29.19,10123951.0,8400866.0,,-0.088240,-0.06843400000000001
77,10107.0,30/06/2011,31/03/2012,30/06/2012,11.004000000000001,11.164000000000001,8.577,0.259,0.32,0.805,0.387,0.28600000000000003,0.391,0.161,0.523,6.077999999999999,0.188,0.442,2.83,8.878,0.654,5.872999999999999,3.739,0.132,0.027000000000000003,0.0,0.06,3.656,-30.031999999999996,1.089,10107,29/06/2012,7370.0,MSFT,,,,,,,28.45,30.93,30.59,9679085.0,8381000.0,,0.047962,0.034187999999999996
78,10107.0,30/06/2011,31/03/2012,31/07/2012,10.600999999999999,10.755,8.265,0.259,0.32,0.805,0.387,0.28600000000000003,0.391,0.161,0.523,6.077999999999999,0.188,0.442,2.83,8.878,0.654,5.872999999999999,3.739,0.132,0.027000000000000003,0.0,0.06,3.5239999999999996,,,10107,31/07/2012,7370.0,MSFT,,,,,,,28.63,30.76,29.47,8415185.0,8383397.0,,-0.036613,-0.003281
79,10107.0,30/06/2012,30/06/2012,31/08/2012,11.167,15.41,8.17,0.396,0.23,0.8,0.302,0.267,0.268,0.139,0.5760000000000001,6.64,0.157,0.45299999999999996,2.603,11.775,0.6409999999999999,4.792,3.4730000000000003,0.133,0.022000000000000002,0.0,0.127,3.785,1.4509999999999998,1.767,10107,31/08/2012,7370.0,MSFT,13/06/2012,13/09/2012,,0.2,0.0,0.0,29.19,30.9,30.82,6689457.0,8383397.0,,0.045809,0.02482
80,10107.0,30/06/2012,30/06/2012,30/09/2012,10.783,14.88,7.925,0.396,0.23,0.8,0.302,0.267,0.268,0.139,0.5760000000000001,6.64,0.157,0.45299999999999996,2.603,11.775,0.6409999999999999,4.792,3.4730000000000003,0.133,0.022000000000000002,0.0,0.127,3.6719999999999997,1.4509999999999998,1.786,10107,28/09/2012,7370.0,MSFT,,,,,,,29.76,31.45,29.76,8907887.0,8422000.0,,-0.034393,0.034925
81,10107.0,30/06/2012,30/06/2012,31/10/2012,10.341,14.27,7.595,0.396,0.23,0.8,0.302,0.267,0.268,0.139,0.5760000000000001,6.64,0.157,0.45299999999999996,2.603,11.775,0.6409999999999999,4.792,3.4730000000000003,0.133,0.022000000000000002,0.0,0.127,3.5189999999999997,1.558,1.679,10107,31/10/2012,7370.0,MSFT,,,,,,,27.88,30.03,28.54,11047390.0,8416462.0,,-0.040995,-0.013477000000000001
82,10107.0,30/06/2012,30/09/2012,30/11/2012,10.197000000000001,14.386,7.085,0.428,0.217,0.7929999999999999,0.28300000000000003,0.253,0.23800000000000002,0.142,0.5760000000000001,6.257000000000001,0.161,0.434,2.7539999999999996,10.84,0.611,5.7589999999999995,3.701,0.13699999999999998,0.022000000000000002,0.0,0.13699999999999998,3.153,2.31,1.631,10107,30/11/2012,7370.0,MSFT,18/09/2012,13/12/2012,,0.23,0.0,0.0,26.5209,29.86,26.615,12895966.0,8416462.0,,-0.067449,0.00279
83,10107.0,30/06/2012,30/09/2012,31/12/2012,10.234,14.437999999999999,7.074,0.428,0.217,0.7929999999999999,0.28300000000000003,0.253,0.23800000000000002,0.142,0.5760000000000001,6.257000000000001,0.161,0.434,2.7539999999999996,10.84,0.611,5.7589999999999995,3.701,0.13699999999999998,0.022000000000000002,0.0,0.13699999999999998,3.148,2.628,1.6480000000000001,10107,31/12/2012,7370.0,MSFT,,,,,,,26.37,27.68,26.7097,9389131.0,8374000.0,,0.003558,0.021872
84,10107.0,30/06/2012,30/09/2012,31/01/2013,10.517000000000001,14.838,7.272,0.428,0.217,0.7929999999999999,0.28300000000000003,0.253,0.23800000000000002,0.142,0.5760000000000001,6.257000000000001,0.161,0.434,2.7539999999999996,10.84,0.611,5.7589999999999995,3.701,0.13699999999999998,0.022000000000000002,0.0,0.13699999999999998,3.236,3.116,1.788,10107,31/01/2013,7370.0,MSFT,,,,,,,26.46,28.01,27.45,11363418.0,8376245.0,,0.027717,0.06350900000000001
85,10107.0,30/06/2012,31/12/2012,28/02/2013,10.775,15.275,7.626,0.451,0.212,0.799,0.275,0.24600000000000002,0.225,0.138,0.5760000000000001,6.3660000000000005,0.156,0.436,2.747,10.074,0.596,5.728,3.762,0.138,0.022000000000000002,0.0,0.125,3.1060000000000003,3.7910000000000004,1.8230000000000002,10107,28/02/2013,7370.0,MSFT,28/11/2012,14/03/2013,,0.23,0.0,0.0,27.283,28.045,27.8,7736797.0,8376245.0,,0.012750,0.0035
86,10107.0,30/06/2012,31/12/2012,31/03/2013,11.087,15.717,7.821000000000001,0.451,0.212,0.799,0.275,0.24600000000000002,0.225,0.138,0.5760000000000001,6.3660000000000005,0.156,0.436,2.747,10.074,0.596,5.728,3.762,0.138,0.022000000000000002,0.0,0.125,3.1860000000000004,3.9010000000000002,1.876,10107,28/03/2013,7370.0,MSFT,,,,,,,27.87,28.605,28.605,8372531.0,8349000.0,,0.028957,0.031419
87,10107.0,30/06/2012,31/12/2012,30/04/2013,12.829,18.187,9.052999999999999,0.451,0.212,0.799,0.275,0.24600000000000002,0.225,0.138,0.5760000000000001,6.3660000000000005,0.156,0.436,2.747,10.074,0.596,5.728,3.762,0.138,0.022000000000000002,0.0,0.125,3.687,20.735,2.115,10107,30/04/2013,7370.0,MSFT,,,,,,,28.56,33.1,33.1,14536561.0,8351107.0,,0.157140,0.002477
88,10107.0,30/06/2012,31/03/2013,31/05/2013,12.554,18.083,9.522,0.44,0.21600000000000003,0.799,0.28,0.256,0.231,0.135,0.5760000000000001,6.419,0.151,0.43799999999999994,2.753,9.3,0.601,5.852,3.825,0.134,0.022000000000000002,0.0,0.114,3.6839999999999997,24.683000000000003,2.12,10107,31/05/2013,7370.0,MSFT,11/03/2013,13/06/2013,,0.23,0.0,0.0,32.66,35.08,34.9,10663668.0,8351107.0,,0.054381,0.023985
89,10107.0,30/06/2012,31/03/2013,30/06/2013,12.425999999999998,17.899,9.4,0.44,0.21600000000000003,0.799,0.28,0.256,0.231,0.135,0.5760000000000001,6.419,0.151,0.43799999999999994,2.753,9.3,0.601,5.852,3.825,0.134,0.022000000000000002,0.0,0.114,3.636,24.432,2.048,10107,28/06/2013,7370.0,MSFT,,,,,,,33.265,35.67,34.545,9394212.0,8328000.0,,-0.010172,-0.013012000000000001
90,10107.0,30/06/2012,31/03/2013,31/07/2013,11.453,16.497,8.666,0.44,0.21600000000000003,0.799,0.28,0.256,0.231,0.135,0.5760000000000001,6.419,0.151,0.43799999999999994,2.753,9.3,0.601,5.852,3.825,0.134,0.022000000000000002,0.0,0.114,3.353,,,10107,31/07/2013,7370.0,MSFT,,,,,,,31.39,36.27,31.84,11036007.0,8329956.0,,-0.078304,0.054898
91,10107.0,30/06/2013,30/06/2013,31/08/2013,12.37,12.946,9.649,0.35200000000000004,0.281,0.7829999999999999,0.34700000000000003,0.23399999999999999,0.294,0.138,0.45399999999999996,6.354,0.156,0.446,2.7119999999999997,10.998,0.59,4.68,3.9339999999999997,0.134,0.033,0.0,0.053,3.45,3.1189999999999998,1.5,10107,30/08/2013,7370.0,MSFT,12/06/2013,12/09/2013,,0.23,0.0,0.0,31.393,34.75,33.4,10443426.0,8329956.0,,0.048995,-0.017278
92,10107.0,30/06/2013,30/06/2013,30/09/2013,12.325999999999999,12.899000000000001,9.633,0.35200000000000004,0.281,0.7829999999999999,0.34700000000000003,0.23399999999999999,0.294,0.138,0.45399999999999996,6.354,0.156,0.446,2.7119999999999997,10.998,0.59,4.68,3.9339999999999997,0.134,0.033,0.0,0.053,3.444,3.418,1.483,10107,30/09/2013,7370.0,MSFT,,,,,,,31.152,33.64,33.28,12366043.0,8346000.0,,-0.003593,0.051828
93,10107.0,30/06/2013,30/06/2013,31/10/2013,13.113,13.722999999999999,10.251,0.35200000000000004,0.281,0.7829999999999999,0.34700000000000003,0.23399999999999999,0.294,0.138,0.45399999999999996,6.354,0.156,0.446,2.7119999999999997,10.998,0.59,4.68,3.9339999999999997,0.134,0.033,0.0,0.053,3.665,7.273,1.665,10107,31/10/2013,7370.0,MSFT,,,,,,,33.01,35.73,35.405,9633022.0,8347968.0,,0.063852,0.025762
94,10107.0,30/06/2013,30/09/2013,30/11/2013,13.667,14.175,11.148,0.34,0.282,0.7859999999999999,0.34700000000000003,0.247,0.29600000000000004,0.13699999999999998,0.45399999999999996,6.148,0.154,0.434,2.826,8.257,0.5870000000000001,5.8660000000000005,3.926,0.133,0.033,0.0,0.044000000000000004,3.795,18.782,3.259,10107,29/11/2013,7370.0,MSFT,19/09/2013,12/12/2013,,0.28,0.0,0.0,35.525,38.18,38.13,7965331.0,8347968.0,,0.076967,0.023398
95,10107.0,30/06/2013,30/09/2013,31/12/2013,13.409,13.907,10.874,0.34,0.282,0.7859999999999999,0.34700000000000003,0.247,0.29600000000000004,0.13699999999999998,0.45399999999999996,6.148,0.154,0.434,2.826,8.257,0.5870000000000001,5.8660000000000005,3.926,0.133,0.033,0.0,0.044000000000000004,3.702,21.538,3.197,10107,31/12/2013,7370.0,MSFT,,,,,,,36.25,38.94,37.41,8202590.0,8300000.0,,-0.018883,0.025241999999999997
96,10107.0,30/06/2013,30/09/2013,31/01/2014,13.562999999999999,14.067,11.0,0.34,0.282,0.7859999999999999,0.34700000000000003,0.247,0.29600000000000004,0.13699999999999998,0.45399999999999996,6.148,0.154,0.434,2.826,8.257,0.5870000000000001,5.8660000000000005,3.926,0.133,0.033,0.0,0.044000000000000004,3.745,,3.234,10107,31/01/2014,7370.0,MSFT,,,,,,,34.98,37.84,37.84,9255796.0,8300724.0,,0.011494,-0.001282
97,10107.0,30/06/2013,31/12/2013,28/02/2014,13.585,14.137,11.282,0.355,0.27399999999999997,0.765,0.336,0.24100000000000002,0.287,0.152,0.45399999999999996,6.02,0.175,0.43700000000000006,2.9139999999999997,9.472999999999999,0.583,5.91,3.988,0.131,0.033,0.0,0.038,3.635,6.244,2.291,10107,28/02/2014,7370.0,MSFT,19/11/2013,13/03/2014,,0.28,0.0,0.0,35.82,38.31,38.31,7182660.0,8300724.0,,0.012421,0.044257
98,10107.0,30/06/2013,31/12/2013,31/03/2014,14.535,15.125,12.012,0.355,0.27399999999999997,0.765,0.336,0.24100000000000002,0.287,0.152,0.45399999999999996,6.02,0.175,0.43700000000000006,2.9139999999999997,9.472999999999999,0.583,5.91,3.988,0.131,0.033,0.0,0.038,3.87,8.016,2.508,10107,31/03/2014,7370.0,MSFT,,,,,,,37.7,40.99,40.99,7790153.0,8260000.0,,0.069956,0.0010279999999999998
99,10107.0,30/06/2013,31/12/2013,30/04/2014,14.325999999999999,14.908,11.84,0.355,0.27399999999999997,0.765,0.336,0.24100000000000002,0.287,0.152,0.45399999999999996,6.02,0.175,0.43700000000000006,2.9139999999999997,9.472999999999999,0.583,5.91,3.988,0.131,0.033,0.0,0.038,3.815,7.901,2.84,10107,30/04/2014,7370.0,MSFT,,,,,,,39.18,41.42,40.4,7461680.0,8260412.0,,-0.014394,-0.022319
100,10107.0,30/06/2013,31/03/2014,31/05/2014,15.219000000000001,15.333,11.815999999999999,0.379,0.26899999999999996,0.753,0.32899999999999996,0.222,0.271,0.16699999999999998,0.45399999999999996,5.925,0.195,0.44,2.984,10.214,0.561,5.75,4.149,0.132,0.033,0.0,0.043,3.7680000000000002,10.158,2.262,10107,30/05/2014,7370.0,MSFT,11/03/2014,12/06/2014,,0.28,0.0,0.0,39.06,40.94,40.94,5747041.0,8260412.0,,0.013366,0.006647
101,10107.0,30/06/2013,31/03/2014,30/06/2014,15.502,15.618,12.004000000000001,0.379,0.26899999999999996,0.753,0.32899999999999996,0.222,0.271,0.16699999999999998,0.45399999999999996,5.925,0.195,0.44,2.984,10.214,0.561,5.75,4.149,0.132,0.033,0.0,0.043,3.8280000000000003,8.277999999999999,2.3040000000000003,10107,30/06/2014,7370.0,MSFT,,,,,,,40.29,42.25,41.7,5566350.0,8239000.0,,0.018564,0.039501
102,10107.0,30/06/2013,31/03/2014,31/07/2014,16.045,16.165,12.425999999999998,0.379,0.26899999999999996,0.753,0.32899999999999996,0.222,0.271,0.16699999999999998,0.45399999999999996,5.925,0.195,0.44,2.984,10.214,0.561,5.75,4.149,0.132,0.033,0.0,0.043,3.963,10.709000000000001,2.35,10107,31/07/2014,7370.0,MSFT,,,,,,,41.67,44.87,43.16,7327822.0,8239849.0,,0.035012,-0.035223000000000004
103,10107.0,30/06/2014,30/06/2014,31/08/2014,16.887999999999998,17.274,11.614,0.42,0.255,0.738,0.322,0.20199999999999999,0.255,0.187,0.39,6.348,0.223,0.479,2.504,9.869,0.5489999999999999,4.669,3.819,0.132,0.027000000000000003,0.0,0.065,4.046,5.048,2.044,10107,29/08/2014,7370.0,MSFT,10/06/2014,11/09/2014,,0.28,0.0,0.0,42.74,45.43,45.43,5139717.0,8239849.0,,0.052595,0.033697000000000005
104,10107.0,30/06/2014,30/06/2014,30/09/2014,17.234,17.627,11.874,0.42,0.255,0.738,0.322,0.20199999999999999,0.255,0.187,0.39,6.348,0.223,0.479,2.504,9.869,0.5489999999999999,4.669,3.819,0.132,0.027000000000000003,0.0,0.065,4.137,5.795,2.086,10107,30/09/2014,7370.0,MSFT,,,,,,,44.96,47.52,46.36,8609490.0,8255024.0,,0.020471,-0.044988
105,10107.0,30/06/2014,30/06/2014,31/10/2014,17.454,17.852,12.007,0.42,0.255,0.738,0.322,0.20199999999999999,0.255,0.187,0.39,6.348,0.223,0.479,2.504,9.869,0.5489999999999999,4.669,3.819,0.132,0.027000000000000003,0.0,0.065,4.183,5.2170000000000005,2.113,10107,31/10/2014,7370.0,MSFT,,,,,,,42.74,46.95,46.95,8533427.0,8242853.0,,0.012726,0.014199000000000002
106,10107.0,30/06/2014,30/09/2014,30/11/2014,17.577,18.749000000000002,12.171,0.434,0.235,0.731,0.3,0.217,0.242,0.18600000000000003,0.39,6.035,0.222,0.45899999999999996,2.802,10.529000000000002,0.5589999999999999,5.8870000000000005,4.143,0.128,0.027000000000000003,0.0,0.069,4.243,12.327,2.457,10107,28/11/2014,7370.0,MSFT,16/09/2014,11/12/2014,,0.31,0.0,0.0,47.44,49.61,47.81,5230103.0,8242853.0,,0.018317,-0.002457
107,10107.0,30/06/2014,30/09/2014,31/12/2014,17.077,18.215999999999998,11.789000000000001,0.434,0.235,0.731,0.3,0.217,0.242,0.18600000000000003,0.39,6.035,0.222,0.45899999999999996,2.802,10.529000000000002,0.5589999999999999,5.8870000000000005,4.143,0.128,0.027000000000000003,0.0,0.069,4.11,11.977,2.366,10107,31/12/2014,7370.0,MSFT,,,,,,,45.16,48.84,46.45,6287260.0,8218000.0,,-0.028446,-0.00018999999999999998
108,10107.0,30/06/2014,30/09/2014,31/01/2015,14.853,15.843,10.236,0.434,0.235,0.731,0.3,0.217,0.242,0.18600000000000003,0.39,6.035,0.222,0.45899999999999996,2.802,10.529000000000002,0.5589999999999999,5.8870000000000005,4.143,0.128,0.027000000000000003,0.0,0.069,3.568,13.889000000000001,2.0580000000000003,10107,30/01/2015,7370.0,MSFT,,,,,,,40.4,47.59,40.4,9190983.0,8203785.0,,-0.130248,-0.019073
109,10107.0,30/06/2014,31/12/2014,28/02/2015,16.180999999999997,17.680999999999997,11.135,0.45899999999999996,0.222,0.72,0.293,0.21,0.228,0.17800000000000002,0.39,6.077999999999999,0.21100000000000002,0.466,2.634,10.671,0.5529999999999999,5.994,4.127,0.127,0.027000000000000003,0.0,0.07,3.799,-2.583,2.112,10107,27/02/2015,7370.0,MSFT,03/12/2014,12/03/2015,,0.31,0.0,0.0,41.28,44.15,43.85,6564632.0,8203785.0,,0.085396,0.054123000000000004
110,10107.0,30/06/2014,31/12/2014,31/03/2015,15.002,16.393,10.209,0.45899999999999996,0.222,0.72,0.293,0.21,0.228,0.17800000000000002,0.39,6.077999999999999,0.21100000000000002,0.466,2.634,10.671,0.5529999999999999,5.994,4.127,0.127,0.027000000000000003,0.0,0.07,3.483,-1.796,2.016,10107,31/03/2015,7370.0,MSFT,,,,,,,40.655,43.88,40.655,8243346.0,8113000.0,,-0.072862,-0.005111999999999999
111,10107.0,30/06/2014,31/12/2014,30/04/2015,17.948,19.613,12.179,0.45899999999999996,0.222,0.72,0.293,0.21,0.228,0.17800000000000002,0.39,6.077999999999999,0.21100000000000002,0.466,2.634,10.671,0.5529999999999999,5.994,4.127,0.127,0.027000000000000003,0.0,0.07,4.155,-2.063,2.47,10107,30/04/2015,7370.0,MSFT,,,,,,,40.29,49.155,48.64,8745897.0,8089575.0,,0.196409,0.015127000000000002
112,10107.0,30/06/2014,31/03/2015,31/05/2015,17.617,19.444000000000003,11.929,0.485,0.212,0.7140000000000001,0.284,0.203,0.21600000000000003,0.19,0.39,6.1160000000000005,0.228,0.478,2.585,10.460999999999999,0.544,6.186,3.96,0.128,0.027000000000000003,0.0,0.069,4.074,-2.435,2.635,10107,29/05/2015,7370.0,MSFT,10/03/2015,11/06/2015,,0.31,0.0,0.0,46.28,48.72,46.86,6331563.0,8089575.0,,-0.036595,0.003961999999999999
113,10107.0,30/06/2014,31/03/2015,30/06/2015,16.598,18.32,11.152000000000001,0.485,0.212,0.7140000000000001,0.284,0.203,0.21600000000000003,0.19,0.39,6.1160000000000005,0.228,0.478,2.585,10.460999999999999,0.544,6.186,3.96,0.128,0.027000000000000003,0.0,0.069,3.8089999999999997,-2.294,2.559,10107,30/06/2015,7370.0,MSFT,,,,,,,44.15,47.23,44.15,6649349.0,8027000.0,,-0.057832,-0.013472999999999999
114,10107.0,30/06/2014,31/03/2015,31/07/2015,17.555999999999997,19.378,11.754000000000001,0.485,0.212,0.7140000000000001,0.284,0.203,0.21600000000000003,0.19,0.39,6.1160000000000005,0.228,0.478,2.585,10.460999999999999,0.544,6.186,3.96,0.128,0.027000000000000003,0.0,0.069,4.013999999999999,-2.427,2.523,10107,31/07/2015,7370.0,MSFT,,,,,,,44.24,47.28,46.7,7256877.0,7997981.0,,0.057758,-0.027144
115,10107.0,30/06/2015,30/06/2015,31/08/2015,16.178,29.405,11.969000000000001,0.825,0.13,0.705,0.198,0.193,0.139,0.258,0.302,6.526,0.335,0.546,2.501,9.937999999999999,0.537,4.997,3.9760000000000004,0.129,0.02,0.0,0.09699999999999999,4.198,3.145,4.084,10107,31/08/2015,7370.0,MSFT,09/06/2015,10/09/2015,,0.31,0.0,0.0,40.47,47.58,43.52,7769602.0,7997981.0,,-0.068094,-0.047295
